date,coin,open,high,low,close,volume,market_cap,source
2025-06-15,BTC,105482.90611628917,105482.90611628917,105482.90611628917,105482.90611628917,17916412455.866283,2097486541223.27,API
2025-06-16,BTC,105554.49383061715,105554.49383061715,105554.49383061715,105554.49383061715,16568441852.649668,2098499110552.6216,API
2025-06-17,BTC,106951.2720181497,106951.2720181497,106951.2720181497,106951.2720181497,32095957011.724205,2127895470544.7178,API
2025-06-18,BTC,104683.42479835715,104683.42479835715,104683.42479835715,104683.42479835715,38603212010.889435,2080968120976.949,API
2025-06-19,BTC,104722.695052907,104722.695052907,104722.695052907,104722.695052907,30339326410.154945,2081677732261.6853,API
2025-06-20,BTC,104690.65002458123,104690.65002458123,104690.65002458123,104690.65002458123,18063282658.152298,2081355279873.408,API
2025-06-21,BTC,103290.105144757,103290.105144757,103290.105144757,103290.105144757,30632751225.407444,2054120245608.2085,API
2025-06-22,BTC,101532.5683847329,101532.5683847329,101532.5683847329,101532.5683847329,21644463198.719532,2017415966695.5278,API
2025-06-23,BTC,100852.58264648831,100852.58264648831,100852.58264648831,100852.58264648831,51287142390.02526,2005179769771.7349,API
2025-06-24,BTC,105511.62437933135,105511.62437933135,105511.62437933135,105511.62437933135,50011797128.6837,2097741233586.5918,API
2025-06-25,BTC,105976.06929808448,105976.06929808448,105976.06929808448,105976.06929808448,31704641076.941063,2107110352429.8032,API
2025-06-26,BTC,107238.53045016268,107238.53045016268,107238.53045016268,107238.53045016268,30468274982.034847,2132141147369.0017,API
2025-06-27,BTC,106984.01253775663,106984.01253775663,106984.01253775663,106984.01253775663,24320699663.15122,2127292099754.93,API
2025-06-28,BTC,107078.91560644074,107078.91560644074,107078.91560644074,107078.91560644074,25194306261.888832,2129020567385.9595,API
2025-06-29,BTC,107331.58548463577,107331.58548463577,107331.58548463577,107331.58548463577,8960877693.57604,2134239999929.6584,API
2025-06-30,BTC,108396.61631317894,108396.61631317894,108396.61631317894,108396.61631317894,14881078675.366829,2155183166489.813,API
2025-07-01,BTC,107132.79910701896,107132.79910701896,107132.79910701896,107132.79910701896,22489515582.41552,2130471589191.581,API
2025-07-02,BTC,105613.39974163055,105613.39974163055,105613.39974163055,105613.39974163055,25033160828.30909,2100087563077.9324,API
2025-07-03,BTC,108824.44423167943,108824.44423167943,108824.44423167943,108824.44423167943,36395184773.06136,2163835371770.0977,API
2025-07-04,BTC,109602.20483914016,109602.20483914016,109602.20483914016,109602.20483914016,29892049537.628605,2179664531219.9346,API
2025-07-05,BTC,108040.8919400104,108040.8919400104,108040.8919400104,108040.8919400104,24248906784.57383,2148601712907.3433,API
2025-07-06,BTC,108217.46849992426,108217.46849992426,108217.46849992426,108217.46849992426,10042942280.966904,2152344091389.654,API
2025-07-07,BTC,109215.19771840284,109215.19771840284,109215.19771840284,109215.19771840284,14638669497.351297,2171497503296.0474,API
2025-07-08,BTC,108300.71675785031,108300.71675785031,108300.71675785031,108300.71675785031,25493246475.80407,2153777588647.4504,API
2025-07-09,BTC,108953.19187727802,108953.19187727802,108953.19187727802,108953.19187727802,20488865138.27645,2167049398056.7417,API
2025-07-10,BTC,111327.53054245669,111327.53054245669,111327.53054245669,111327.53054245669,37078460440.66385,2215210888568.426,API
2025-07-11,BTC,115879.65030112496,115879.65030112496,115879.65030112496,115879.65030112496,56204086624.04028,2303292356999.7437,API
2025-07-12,BTC,117571.02510036016,117571.02510036016,117571.02510036016,117571.02510036016,64185145923.88688,2338612196961.7437,API
2025-07-13,BTC,117418.95745007684,117418.95745007684,117418.95745007684,117418.95745007684,24351256098.393543,2335485977830.673,API
2025-07-14,BTC,119117.55666327637,119117.55666327637,119117.55666327637,119117.55666327637,27310851454.97692,2369050366835.5605,API
2025-07-15,BTC,119833.67446712355,119833.67446712355,119833.67446712355,119833.67446712355,68915956378.80447,2383825813673.847,API
2025-07-16,BTC,117678.19493404306,117678.19493404306,117678.19493404306,117678.19493404306,80299520980.2335,2341223394839.9204,API
2025-07-17,BTC,118748.1627367753,118748.1627367753,118748.1627367753,118748.1627367753,50374263848.76278,2363194640209.576,API
2025-07-18,BTC,119445.36520434043,119445.36520434043,119445.36520434043,119445.36520434043,49282617205.72662,2376237382764.3013,API
2025-07-19,BTC,117988.94664455787,117988.94664455787,117988.94664455787,117988.94664455787,58896449260.69391,2347165317624.536,API
2025-07-20,BTC,117901.62655900871,117901.62655900871,117901.62655900871,117901.62655900871,23934511126.349533,2345398337785.541,API
2025-07-21,BTC,117256.9208222684,117256.9208222684,117256.9208222684,117256.9208222684,36702153882.06748,2333757287859.664,API
2025-07-22,BTC,117482.46977767294,117482.46977767294,117482.46977767294,117482.46977767294,46344384345.39471,2337365497467.1313,API
2025-07-23,BTC,119955.79570607653,119955.79570607653,119955.79570607653,119955.79570607653,58939000420.94166,2387516761560.4927,API
2025-07-24,BTC,118629.05588130427,118629.05588130427,118629.05588130427,118629.05588130427,45225685167.61703,2359931875300.5244,API
2025-07-25,BTC,118354.43517438594,118354.43517438594,118354.43517438594,118354.43517438594,51940414419.3327,2354764508342.9937,API
2025-07-26,BTC,117540.80837085741,117540.80837085741,117540.80837085741,117540.80837085741,91617702596.10347,2338855554998.7812,API
2025-07-27,BTC,117959.54234360624,117959.54234360624,117959.54234360624,117959.54234360624,25145925063.881348,2346959472845.027,API
2025-07-28,BTC,119418.91405141471,119418.91405141471,119418.91405141471,119418.91405141471,30220402191.467663,2376524838793.0137,API
2025-07-29,BTC,118003.30201607826,118003.30201607826,118003.30201607826,118003.30201607826,43433742203.62158,2349472897426.4688,API
2025-07-30,BTC,117853.30892863822,117853.30892863822,117853.30892863822,117853.30892863822,42860287143.68828,2345126504020.1143,API
2025-07-31,BTC,117833.24087995925,117833.24087995925,117833.24087995925,117833.24087995925,43054424656.58649,2343717963709.7124,API
2025-08-01,BTC,115700.00243915782,115700.00243915782,115700.00243915782,115700.00243915782,45238249453.35885,2302199162425.1206,API
2025-08-02,BTC,113234.6051343189,113234.6051343189,113234.6051343189,113234.6051343189,65794680822.25255,2253609880959.403,API
2025-08-03,BTC,112554.90232221723,112554.90232221723,112554.90232221723,112554.90232221723,33543439044.09785,2240413983638.112,API
2025-08-04,BTC,114199.10966460757,114199.10966460757,114199.10966460757,114199.10966460757,24689273719.085533,2272802075267.0376,API
2025-08-05,BTC,115138.68613070177,115138.68613070177,115138.68613070177,115138.68613070177,32488023582.82734,2292395156144.1514,API
2025-08-06,BTC,114128.35408881678,114128.35408881678,114128.35408881678,114128.35408881678,37316213251.97167,2271583255077.356,API
2025-08-07,BTC,115022.09576830892,115022.09576830892,115022.09576830892,115022.09576830892,32052509631.058872,2289295036528.6577,API
2025-08-08,BTC,117463.47451085235,117463.47451085235,117463.47451085235,117463.47451085235,38289687095.00489,2337732858703.5435,API
2025-08-09,BTC,116688.36663186055,116688.36663186055,116688.36663186055,116688.36663186055,33017415812.97353,2323026541073.3213,API
2025-08-10,BTC,116510.08393213755,116510.08393213755,116510.08393213755,116510.08393213755,27638785406.21056,2318815857401.68,API
2025-08-11,BTC,119266.92516880555,119266.92516880555,119266.92516880555,119266.92516880555,37157754754.85189,2374097296837.8896,API
2025-08-12,BTC,118773.79960860992,118773.79960860992,118773.79960860992,118773.79960860992,61739781527.95854,2364060561672.9995,API
2025-08-13,BTC,120202.53485503166,120202.53485503166,120202.53485503166,120202.53485503166,46941089789.57991,2392854421745.6157,API
2025-08-14,BTC,123560.99363577305,123560.99363577305,123560.99363577305,123560.99363577305,61818118105.53991,2458895200752.567,API
2025-08-15,BTC,118405.59579823953,118405.59579823953,118405.59579823953,118405.59579823953,73822008367.99681,2360043737045.272,API
2025-08-16,BTC,117339.79190213277,117339.79190213277,117339.79190213277,117339.79190213277,44268714220.021,2335290383260.173,API
2025-08-17,BTC,117501.21653394958,117501.21653394958,117501.21653394958,117501.21653394958,23202714236.542347,2339465736068.208,API
2025-08-18,BTC,117542.83687778088,117542.83687778088,117542.83687778088,117542.83687778088,20906566026.645443,2340648324181.828,API
2025-08-19,BTC,116256.41276740946,116256.41276740946,116256.41276740946,116256.41276740946,47337926940.98573,2313556987528.4634,API
2025-08-20,BTC,112778.34483555844,112778.34483555844,112778.34483555844,112778.34483555844,46156885037.403885,2245419916215.7417,API
2025-08-21,BTC,114252.39755195397,114252.39755195397,114252.39755195397,114252.39755195397,42166369117.006935,2274471285844.184,API
2025-08-22,BTC,112414.39987336512,112414.39987336512,112414.39987336512,112414.39987336512,32048202090.65466,2238121481749.57,API
2025-08-23,BTC,116834.24948202295,116834.24948202295,116834.24948202295,116834.24948202295,50878158870.82928,2326174803320.612,API
2025-08-24,BTC,115359.98346714744,115359.98346714744,115359.98346714744,115359.98346714744,27306719885.257973,2296786080139.701,API
2025-08-25,BTC,113399.54847314971,113399.54847314971,113399.54847314971,113399.54847314971,40682656776.69001,2259663171125.389,API
2025-08-26,BTC,110185.35443900425,110185.35443900425,110185.35443900425,110185.35443900425,52854872363.936554,2194453712375.598,API
2025-08-27,BTC,111842.70999260596,111842.70999260596,111842.70999260596,111842.70999260596,43023800053.0546,2227025695775.593,API
2025-08-28,BTC,111216.08479629169,111216.08479629169,111216.08479629169,111216.08479629169,36957904262.995804,2215255294289.9937,API
2025-08-29,BTC,112525.59740669793,112525.59740669793,112525.59740669793,112525.59740669793,34222495087.206894,2239422945686.892,API
2025-08-30,BTC,108480.30666639366,108480.30666639366,108480.30666639366,108480.30666639366,51702115726.38959,2160278651486.2852,API
2025-08-31,BTC,108781.95727925687,108781.95727925687,108781.95727925687,108781.95727925687,27799981330.792213,2166165747945.1812,API
2025-09-01,BTC,108253.36092385623,108253.36092385623,108253.36092385623,108253.36092385623,26140904019.246822,2155694976689.5986,API
2025-09-02,BTC,109162.68557992298,109162.68557992298,109162.68557992298,109162.68557992298,42999610648.39302,2174100506466.4321,API
2025-09-03,BTC,111190.18209845416,111190.18209845416,111190.18209845416,111190.18209845416,50235464642.845955,2212595221503.454,API
2025-09-04,BTC,111711.51977725117,111711.51977725117,111711.51977725117,111711.51977725117,36406080683.42747,2225365905592.233,API
2025-09-05,BTC,110724.736377486,110724.736377486,110724.736377486,110724.736377486,38708366685.43147,2204051936301.3257,API
2025-09-06,BTC,110662.18112628513,110662.18112628513,110662.18112628513,110662.18112628513,56020470627.40665,2204045604630.5625,API
2025-09-07,BTC,110209.1888247784,110209.1888247784,110209.1888247784,110209.1888247784,19340758702.076332,2195288669199.568,API
2025-09-08,BTC,111131.9923868407,111131.9923868407,111131.9923868407,111131.9923868407,22147049159.335133,2213764479139.3647,API
2025-09-09,BTC,112025.12878118771,112025.12878118771,112025.12878118771,112025.12878118771,37159847899.8603,2231763512226.867,API
2025-09-10,BTC,111547.43956434788,111547.43956434788,111547.43956434788,111547.43956434788,45338021458.38368,2222026777598.0474,API
2025-09-11,BTC,113975.32489468766,113975.32489468766,113975.32489468766,113975.32489468766,52205187155.05567,2270241314652.7144,API
2025-09-12,BTC,115503.16663193036,115503.16663193036,115503.16663193036,115503.16663193036,43752917632.95067,2299764311655.674,API
2025-09-13,BTC,116160.14344594491,116160.14344594491,116160.14344594491,116160.14344594491,51192951485.864395,2314347371939.946,API
2025-09-14,BTC,115970.58488443034,115970.58488443034,115970.58488443034,115970.58488443034,30063858747.76022,2310166037871.29,API
2025-09-15,BTC,115373.55555886829,115373.55555886829,115373.55555886829,115373.55555886829,26889399414.610912,2297459118244.424,API
2025-09-16,BTC,115397.25272727509,115397.25272727509,115397.25272727509,115397.25272727509,46947581231.08198,2297977599504.5527,API
2025-09-17,BTC,116762.8496864193,116762.8496864193,116762.8496864193,116762.8496864193,39964451595.099724,2325326932460.9644,API
2025-09-18,BTC,116455.94648225319,116455.94648225319,116455.94648225319,116455.94648225319,54740952295.37868,2321583680138.891,API
2025-09-19,BTC,117145.49508952006,117145.49508952006,117145.49508952006,117145.49508952006,43642467075.25838,2333705338232.097,API
2025-09-20,BTC,115655.81046441344,115655.81046441344,115655.81046441344,115655.81046441344,34296721252.33001,2303469041668.8,API
2025-09-21,BTC,115715.51536781774,115715.51536781774,115715.51536781774,115715.51536781774,18774953731.290394,2305371926506.302,API
2025-09-22,BTC,115304.47999407038,115304.47999407038,115304.47999407038,115304.47999407038,18659113982.495464,2297332085237.645,API
2025-09-23,BTC,112696.74101711863,112696.74101711863,112696.74101711863,112696.74101711863,69152342029.46799,2245929069310.8535,API
2025-09-24,BTC,112022.16587861195,112022.16587861195,112022.16587861195,112022.16587861195,46154878824.043465,2232693472656.6514,API
2025-09-25,BTC,113320.56908541008,113320.56908541008,113320.56908541008,113320.56908541008,46677543220.334526,2257741194218.8286,API
2025-09-26,BTC,108963.53013595635,108963.53013595635,108963.53013595635,108963.53013595635,74481796351.47305,2171950311711.4429,API
2025-09-27,BTC,109710.20874667744,109710.20874667744,109710.20874667744,109710.20874667744,55257214020.568245,2185866776171.5464,API
2025-09-28,BTC,109654.81021075726,109654.81021075726,109654.81021075726,109654.81021075726,23294896964.31016,2185203231301.0562,API
2025-09-29,BTC,112142.57362752674,112142.57362752674,112142.57362752674,112142.57362752674,31274654338.51212,2235798877396.134,API
2025-09-30,BTC,114309.15041119447,114309.15041119447,114309.15041119447,114309.15041119447,57833295882.65785,2278362523594.3135,API
2025-10-01,BTC,114024.22783550054,114024.22783550054,114024.22783550054,114024.22783550054,57718901820.70616,2272137555069.4507,API
2025-10-02,BTC,118503.24451752483,118503.24451752483,118503.24451752483,118503.24451752483,69920179085.4708,2359569556068.08,API
2025-10-03,BTC,120611.71911591051,120611.71911591051,120611.71911591051,120611.71911591051,71252850672.75252,2399524207991.5527,API
2025-10-04,BTC,122250.15186842803,122250.15186842803,122250.15186842803,122250.15186842803,83155430408.51796,2436956902844.7153,API
2025-10-05,BTC,122380.93708463266,122380.93708463266,122380.93708463266,122380.93708463266,35161626561.80918,2438832157552.7866,API
2025-10-06,BTC,123506.18520027678,123506.18520027678,123506.18520027678,123506.18520027678,72011486031.26575,2461221856764.1885,API
2025-10-07,BTC,124773.50823074432,124773.50823074432,124773.50823074432,124773.50823074432,69605991064.72382,2486073086655.2866,API
2025-10-08,BTC,121518.75593575071,121518.75593575071,121518.75593575071,121518.75593575071,76087884719.80028,2421938444026.2783,API
2025-10-09,BTC,123352.50487523204,123352.50487523204,123352.50487523204,123352.50487523204,62576032795.36722,2459003621170.118,API
2025-10-10,BTC,121698.03066778315,121698.03066778315,121698.03066778315,121698.03066778315,72097306668.91356,2423288659157.484,API
2025-10-11,BTC,113201.74064138904,113201.74064138904,113201.74064138904,113201.74064138904,151002213089.8765,2265659827789.9917,API
2025-10-12,BTC,110853.11663883903,110853.11663883903,110853.11663883903,110853.11663883903,108643865752.17674,2211404015103.109,API
2025-10-13,BTC,115189.5714637257,115189.5714637257,115189.5714637257,115189.5714637257,93857100744.12454,2294724465036.9785,API
2025-10-14,BTC,115222.28302116522,115222.28302116522,115222.28302116522,115222.28302116522,68935270367.04033,2296863527017.9863,API
2025-10-15,BTC,113156.56943826913,113156.56943826913,113156.56943826913,113156.56943826913,91211854988.91518,2257545230986.0146,API
2025-10-16,BTC,110708.66960879423,110708.66960879423,110708.66960879423,110708.66960879423,68877328886.40259,2207742082237.0483,API
2025-10-17,BTC,108076.72862033188,108076.72862033188,108076.72862033188,108076.72862033188,84773160808.27399,2154964541836.455,API
2025-10-18,BTC,106443.61194984635,106443.61194984635,106443.61194984635,106443.61194984635,94325236794.78163,2123017949517.1426,API
2025-10-19,BTC,107156.00337647724,107156.00337647724,107156.00337647724,107156.00337647724,34412835719.61292,2135575517405.9185,API
2025-10-20,BTC,108621.134857428,108621.134857428,108621.134857428,108621.134857428,45373692612.394394,2165367850075.0042,API
2025-10-21,BTC,110608.5714932665,110608.5714932665,110608.5714932665,110608.5714932665,60452111148.140076,2205571381112.93,API
2025-10-22,BTC,108486.10262716639,108486.10262716639,108486.10262716639,108486.10262716639,105841401713.00197,2162410619417.9114,API
2025-10-23,BTC,107618.4266715404,107618.4266715404,107618.4266715404,107618.4266715404,83996418125.93103,2145773248654.6448,API
2025-10-24,BTC,110048.51827291629,110048.51827291629,110048.51827291629,110048.51827291629,56192643013.57058,2193901841033.9053,API
2025-10-25,BTC,110997.80437129698,110997.80437129698,110997.80437129698,110997.80437129698,49120903424.344864,2213306367536.756,API
2025-10-26,BTC,111620.3093731354,111620.3093731354,111620.3093731354,111620.3093731354,23214874411.212166,2224861052775.0015,API
