date,coin,open,high,low,close,volume,market_cap,source
2025-06-07,ETH,2481.4039836690267,2481.4039836690267,2481.4039836690267,2481.4039836690267,18395107930.47655,299560106673.7574,API
2025-06-08,ETH,2526.291995889778,2526.291995889778,2526.291995889778,2526.291995889778,9535426814.691927,304953508465.0457,API
2025-06-09,ETH,2508.784123584585,2508.784123584585,2508.784123584585,2508.784123584585,10206893115.537256,302870081038.261,API
2025-06-10,ETH,2685.0001850413178,2685.0001850413178,2685.0001850413178,2685.0001850413178,19485734665.28548,324315565109.11993,API
2025-06-11,ETH,2808.503208314919,2808.503208314919,2808.503208314919,2808.503208314919,38281210143.95115,339012253954.4242,API
2025-06-12,ETH,2776.1371915822333,2776.1371915822333,2776.1371915822333,2776.1371915822333,27369030837.548595,334990282503.402,API
2025-06-13,ETH,2653.158968452672,2653.158968452672,2653.158968452672,2653.158968452672,26068993569.969894,320595535562.5316,API
2025-06-14,ETH,2577.04861752583,2577.04861752583,2577.04861752583,2577.04861752583,38576471746.00814,311111352117.7261,API
2025-06-15,ETH,2534.0702195359518,2534.0702195359518,2534.0702195359518,2534.0702195359518,12077031034.291521,306048481935.1591,API
2025-06-16,ETH,2547.8456040920437,2547.8456040920437,2547.8456040920437,2547.8456040920437,11678912429.510712,307537228689.2678,API
2025-06-17,ETH,2561.329843569428,2561.329843569428,2561.329843569428,2561.329843569428,24222149649.172424,309982828015.90594,API
2025-06-18,ETH,2514.986700576147,2514.986700576147,2514.986700576147,2514.986700576147,25926506708.040215,303697873489.69434,API
2025-06-19,ETH,2521.3334233964915,2521.3334233964915,2521.3334233964915,2521.3334233964915,17800721253.243202,304290652058.44,API
2025-06-20,ETH,2522.1791903642184,2522.1791903642184,2522.1791903642184,2522.1791903642184,10392473841.155851,304481216643.1207,API
2025-06-21,ETH,2405.695434213183,2405.695434213183,2405.695434213183,2405.695434213183,20482816663.29469,290401843920.2328,API
2025-06-22,ETH,2270.581996055585,2270.581996055585,2270.581996055585,2270.581996055585,16155611764.84833,273839538572.25955,API
2025-06-23,ETH,2227.4287266371684,2227.4287266371684,2227.4287266371684,2227.4287266371684,28181442532.315876,268777741291.43988,API
2025-06-24,ETH,2423.899644268608,2423.899644268608,2423.899644268608,2423.899644268608,25494295400.420887,292612668627.3885,API
2025-06-25,ETH,2446.539301545049,2446.539301545049,2446.539301545049,2446.539301545049,19669025068.963604,295402538889.65454,API
2025-06-26,ETH,2417.2267855277296,2417.2267855277296,2417.2267855277296,2417.2267855277296,15513055665.262428,291827501114.87933,API
2025-06-27,ETH,2415.031864876594,2415.031864876594,2415.031864876594,2415.031864876594,16271811388.723804,291547094716.2168,API
2025-06-28,ETH,2423.0302896731746,2423.0302896731746,2423.0302896731746,2423.0302896731746,13100825617.816572,292419308271.8665,API
2025-06-29,ETH,2437.133001780241,2437.133001780241,2437.133001780241,2437.133001780241,5787313890.541637,294208600645.2538,API
2025-06-30,ETH,2502.6672721177083,2502.6672721177083,2502.6672721177083,2502.6672721177083,10236257918.833096,302158279316.21674,API
2025-07-01,ETH,2488.190781689803,2488.190781689803,2488.190781689803,2488.190781689803,16306915984.938057,300388851494.49866,API
2025-07-02,ETH,2405.1045592800183,2405.1045592800183,2405.1045592800183,2405.1045592800183,12933967031.524443,290294455719.4809,API
2025-07-03,ETH,2574.067718495133,2574.067718495133,2574.067718495133,2574.067718495133,21862573614.17975,310930535640.4307,API
2025-07-04,ETH,2590.132231590221,2590.132231590221,2590.132231590221,2590.132231590221,19823369642.62606,312621047413.045,API
2025-07-05,ETH,2509.236345783362,2509.236345783362,2509.236345783362,2509.236345783362,16377116416.187033,302827514359.61035,API
2025-07-06,ETH,2517.37917835065,2517.37917835065,2517.37917835065,2517.37917835065,6801276942.284494,304028836772.5733,API
2025-07-07,ETH,2571.358192115984,2571.358192115984,2571.358192115984,2571.358192115984,9051659015.949968,310345645222.7514,API
2025-07-08,ETH,2543.6317028067488,2543.6317028067488,2543.6317028067488,2543.6317028067488,15947822897.049152,307013209348.5054,API
2025-07-09,ETH,2615.7759888945047,2615.7759888945047,2615.7759888945047,2615.7759888945047,14750377128.581295,315738597830.34283,API
2025-07-10,ETH,2772.5795626609174,2772.5795626609174,2772.5795626609174,2772.5795626609174,26626246774.244656,335050165487.70404,API
2025-07-11,ETH,2948.4462027029053,2948.4462027029053,2948.4462027029053,2948.4462027029053,39308824585.23128,355346738000.49475,API
2025-07-12,ETH,2958.8514450990992,2958.8514450990992,2958.8514450990992,2958.8514450990992,42455550664.554665,357144054434.9151,API
2025-07-13,ETH,2942.9616055388096,2942.9616055388096,2942.9616055388096,2942.9616055388096,17472135946.60354,355216449018.5163,API
2025-07-14,ETH,2974.2654952333387,2974.2654952333387,2974.2654952333387,2974.2654952333387,18605172049.087772,359110100026.3572,API
2025-07-15,ETH,3012.1797069059276,3012.1797069059276,3012.1797069059276,3012.1797069059276,41336421998.04408,363606274489.50854,API
2025-07-16,ETH,3133.069857747011,3133.069857747011,3133.069857747011,3133.069857747011,43416230283.76601,378233206915.81635,API
2025-07-17,ETH,3368.126521526108,3368.126521526108,3368.126521526108,3368.126521526108,54882159731.0286,406599729410.5382,API
2025-07-18,ETH,3481.8828152374017,3481.8828152374017,3481.8828152374017,3481.8828152374017,45678965280.66659,420347293649.25085,API
2025-07-19,ETH,3547.317079001209,3547.317079001209,3547.317079001209,3547.317079001209,72535524453.98022,427841866746.5711,API
2025-07-20,ETH,3594.3185010809702,3594.3185010809702,3594.3185010809702,3594.3185010809702,27017909119.384834,433877664505.94135,API
2025-07-21,ETH,3758.605581813957,3758.605581813957,3758.605581813957,3758.605581813957,55175056732.09093,453825859015.21515,API
2025-07-22,ETH,3765.453624023574,3765.453624023574,3765.453624023574,3765.453624023574,47245582310.60992,454513156113.6638,API
2025-07-23,ETH,3746.9406687316323,3746.9406687316323,3746.9406687316323,3746.9406687316323,52357062545.19388,452355960897.77356,API
2025-07-24,ETH,3630.053531480921,3630.053531480921,3630.053531480921,3630.053531480921,47655045407.89862,438111570682.8548,API
2025-07-25,ETH,3708.4299352383423,3708.4299352383423,3708.4299352383423,3708.4299352383423,47332291813.01175,447620332487.87305,API
2025-07-26,ETH,3723.0529092785596,3723.0529092785596,3723.0529092785596,3723.0529092785596,48622472830.12327,449379722345.43585,API
2025-07-27,ETH,3742.4314258659915,3742.4314258659915,3742.4314258659915,3742.4314258659915,25352434514.72998,451746443518.379,API
2025-07-28,ETH,3864.1248374654765,3864.1248374654765,3864.1248374654765,3864.1248374654765,26045280361.31318,466077664312.2753,API
2025-07-29,ETH,3786.303845995956,3786.303845995956,3786.303845995956,3786.303845995956,38743589826.42135,457680388920.6686,API
2025-07-30,ETH,3788.5983716058226,3788.5983716058226,3788.5983716058226,3788.5983716058226,34923369443.87463,457213828532.1186,API
2025-07-31,ETH,3807.4166010824188,3807.4166010824188,3807.4166010824188,3807.4166010824188,28710848449.745983,459449027043.4022,API
2025-08-01,ETH,3696.6628530851194,3696.6628530851194,3696.6628530851194,3696.6628530851194,31312115686.896267,446264222707.4442,API
2025-08-02,ETH,3483.1789551579504,3483.1789551579504,3483.1789551579504,3483.1789551579504,42431734230.15089,420327732498.14484,API
2025-08-03,ETH,3397.4855484143177,3397.4855484143177,3397.4855484143177,3397.4855484143177,28164675444.895985,410229849339.571,API
2025-08-04,ETH,3497.573127822404,3497.573127822404,3497.573127822404,3497.573127822404,18338718249.174084,422223994717.4719,API
2025-08-05,ETH,3715.7090148550706,3715.7090148550706,3715.7090148550706,3715.7090148550706,28536476594.95387,448517239894.4303,API
2025-08-06,ETH,3612.442432236669,3612.442432236669,3612.442432236669,3612.442432236669,29411744198.367584,436373875222.1905,API
2025-08-07,ETH,3684.0459195726726,3684.0459195726726,3684.0459195726726,3684.0459195726726,23256150904.877857,444737780081.9074,API
2025-08-08,ETH,3911.2609462690816,3911.2609462690816,3911.2609462690816,3911.2609462690816,31981627910.70641,471838906504.6792,API
2025-08-09,ETH,4012.97697001236,4012.97697001236,4012.97697001236,4012.97697001236,37861934037.3479,484483868122.1773,API
2025-08-10,ETH,4265.563258333516,4265.563258333516,4265.563258333516,4265.563258333516,37686735734.66866,514414914903.2612,API
2025-08-11,ETH,4253.591618951185,4253.591618951185,4253.591618951185,4253.591618951185,26481154882.304214,513073639261.6181,API
2025-08-12,ETH,4228.824213261163,4228.824213261163,4228.824213261163,4228.824213261163,43010572110.88258,510225780028.6237,API
2025-08-13,ETH,4606.809427709522,4606.809427709522,4606.809427709522,4606.809427709522,52840297700.59488,556502855391.5187,API
2025-08-14,ETH,4763.652535322159,4763.652535322159,4763.652535322159,4763.652535322159,58870844448.59354,575091067506.1215,API
2025-08-15,ETH,4554.291501538621,4554.291501538621,4554.291501538621,4554.291501538621,66924319529.18441,551514703070.4648,API
2025-08-16,ETH,4430.532465017841,4430.532465017841,4430.532465017841,4430.532465017841,50038927770.639565,534578587192.13434,API
2025-08-17,ETH,4426.826913311333,4426.826913311333,4426.826913311333,4426.826913311333,21104759591.061535,534150282399.6513,API
2025-08-18,ETH,4487.118013759226,4487.118013759226,4487.118013759226,4487.118013759226,28100356151.382523,541923097741.9142,API
2025-08-19,ETH,4317.2757573282315,4317.2757573282315,4317.2757573282315,4317.2757573282315,43935703176.22011,520793172158.0575,API
2025-08-20,ETH,4074.495786100515,4074.495786100515,4074.495786100515,4074.495786100515,41626342123.38552,491872355111.46844,API
2025-08-21,ETH,4330.491598768078,4330.491598768078,4330.491598768078,4330.491598768078,39857177022.84433,523004794309.38104,API
2025-08-22,ETH,4224.438592580698,4224.438592580698,4224.438592580698,4224.438592580698,21703206731.83165,509951239220.54224,API
2025-08-23,ETH,4829.225541798332,4829.225541798332,4829.225541798332,4829.225541798332,61856673933.04883,582817007170.4178,API
2025-08-24,ETH,4773.884088598777,4773.884088598777,4773.884088598777,4773.884088598777,27814037595.094646,576242312916.0488,API
2025-08-25,ETH,4778.10916071381,4778.10916071381,4778.10916071381,4778.10916071381,41157770217.98017,577227233251.8729,API
2025-08-26,ETH,4381.626176071471,4381.626176071471,4381.626176071471,4381.626176071471,48217069690.885376,529509245849.7141,API
2025-08-27,ETH,4602.369685333965,4602.369685333965,4602.369685333965,4602.369685333965,35263906282.176544,555061696726.733,API
2025-08-28,ETH,4500.1451479982325,4500.1451479982325,4500.1451479982325,4500.1451479982325,35898825608.295586,543608856125.4653,API
2025-08-29,ETH,4507.560431032719,4507.560431032719,4507.560431032719,4507.560431032719,29189873860.227936,543249516158.12427,API
2025-08-30,ETH,4364.358521430426,4364.358521430426,4364.358521430426,4364.358521430426,38006835596.328514,526830870964.3115,API
2025-08-31,ETH,4373.360357620914,4373.360357620914,4373.360357620914,4373.360357620914,19199178188.100254,527539496668.2519,API
2025-09-01,ETH,4388.931464519364,4388.931464519364,4388.931464519364,4388.931464519364,22269795530.723904,529740073153.04834,API
2025-09-02,ETH,4303.202222745541,4303.202222745541,4303.202222745541,4303.202222745541,31725195638.84437,519534784996.7176,API
2025-09-03,ETH,4325.856306225941,4325.856306225941,4325.856306225941,4325.856306225941,32990260980.341236,521450862214.85895,API
2025-09-04,ETH,4449.8670977283255,4449.8670977283255,4449.8670977283255,4449.8670977283255,30818352470.84173,537549763927.1384,API
2025-09-05,ETH,4298.094660544595,4298.094660544595,4298.094660544595,4298.094660544595,29893273380.076374,519319443328.1493,API
2025-09-06,ETH,4306.613513100346,4306.613513100346,4306.613513100346,4306.613513100346,37950930494.82325,519830732357.0378,API
2025-09-07,ETH,4273.110024157841,4273.110024157841,4273.110024157841,4273.110024157841,14497961323.191992,515852185188.91895,API
2025-09-08,ETH,4304.032421076036,4304.032421076036,4304.032421076036,4304.032421076036,14920604279.616674,519663340480.02106,API
2025-09-09,ETH,4309.685702772004,4309.685702772004,4309.685702772004,4309.685702772004,26393884729.75394,519912892077.1541,API
2025-09-10,ETH,4309.342746120013,4309.342746120013,4309.342746120013,4309.342746120013,28408982228.170376,520461727067.3641,API
2025-09-11,ETH,4347.476803670656,4347.476803670656,4347.476803670656,4347.476803670656,34848418445.62599,524803924739.0028,API
2025-09-12,ETH,4459.31901599882,4459.31901599882,4459.31901599882,4459.31901599882,33593064568.960487,538261336997.6129,API
2025-09-13,ETH,4708.841744149995,4708.841744149995,4708.841744149995,4708.841744149995,39138140052.58744,567724477218.3574,API
2025-09-14,ETH,4667.699652630318,4667.699652630318,4667.699652630318,4667.699652630318,30452117451.68358,563397805739.7904,API
2025-09-15,ETH,4609.786110950785,4609.786110950785,4609.786110950785,4609.786110950785,23827529566.903904,556354045428.2224,API
2025-09-16,ETH,4524.244939102515,4524.244939102515,4524.244939102515,4524.244939102515,33863743706.690956,545926863107.31946,API
2025-09-17,ETH,4504.266635522813,4504.266635522813,4504.266635522813,4504.266635522813,28053763147.05997,543407922913.00836,API
2025-09-18,ETH,4591.768794331328,4591.768794331328,4591.768794331328,4591.768794331328,41727122821.76891,554600592896.1794,API
2025-09-19,ETH,4590.6367372135155,4590.6367372135155,4590.6367372135155,4590.6367372135155,29381752919.13096,554210013387.6136,API
2025-09-20,ETH,4470.479474009387,4470.479474009387,4470.479474009387,4470.479474009387,28156319659.26727,539242810184.06946,API
2025-09-21,ETH,4481.799472368209,4481.799472368209,4481.799472368209,4481.799472368209,14314030981.454111,540941822331.27405,API
2025-09-22,ETH,4452.87113037789,4452.87113037789,4452.87113037789,4452.87113037789,15910684640.581882,537406899904.3973,API
2025-09-23,ETH,4199.951774017639,4199.951774017639,4199.951774017639,4199.951774017639,52988093949.58233,507148578276.2705,API
2025-09-24,ETH,4166.1905498775295,4166.1905498775295,4166.1905498775295,4166.1905498775295,29902684711.810097,503209949445.43353,API
2025-09-25,ETH,4148.65682762035,4148.65682762035,4148.65682762035,4148.65682762035,29988924904.58222,500734284408.361,API
2025-09-26,ETH,3863.0632875907245,3863.0632875907245,3863.0632875907245,3863.0632875907245,63461265827.195854,466825639887.3833,API
2025-09-27,ETH,4037.0979210260916,4037.0979210260916,4037.0979210260916,4037.0979210260916,43443403793.85234,486889364203.26996,API
2025-09-28,ETH,4018.167453105732,4018.167453105732,4018.167453105732,4018.167453105732,17011629273.367075,485207355886.1105,API
2025-09-29,ETH,4141.839664086501,4141.839664086501,4141.839664086501,4141.839664086501,21656522951.624653,499628731251.1227,API
2025-09-30,ETH,4215.61278947927,4215.61278947927,4215.61278947927,4215.61278947927,34604598514.675,508909498092.11896,API
2025-10-01,ETH,4144.230463371581,4144.230463371581,4144.230463371581,4144.230463371581,34013325290.49775,500218841768.296,API
2025-10-02,ETH,4343.951983440489,4343.951983440489,4343.951983440489,4343.951983440489,42741046618.56157,524308225825.147,API
2025-10-03,ETH,4484.006245909478,4484.006245909478,4484.006245909478,4484.006245909478,41104321433.11955,540553843152.3364,API
2025-10-04,ETH,4515.759068159723,4515.759068159723,4515.759068159723,4515.759068159723,45970576945.09693,545075315730.44794,API
2025-10-05,ETH,4487.706651673285,4487.706651673285,4487.706651673285,4487.706651673285,20597928707.86516,541611848322.7991,API
2025-10-06,ETH,4515.321391965295,4515.321391965295,4515.321391965295,4515.321391965295,40355486904.311195,545075062109.96124,API
2025-10-07,ETH,4689.131734746596,4689.131734746596,4689.131734746596,4689.131734746596,41164885082.65789,566339901682.9528,API
2025-10-08,ETH,4454.32846286666,4454.32846286666,4454.32846286666,4454.32846286666,49804861778.9329,537522914209.85065,API
2025-10-09,ETH,4527.578004547945,4527.578004547945,4527.578004547945,4527.578004547945,36623453162.8216,546454608029.64813,API
2025-10-10,ETH,4368.649439385323,4368.649439385323,4368.649439385323,4368.649439385323,42731695438.879875,527213250874.5829,API
2025-10-11,ETH,3835.632842050135,3835.632842050135,3835.632842050135,3835.632842050135,90784076986.425,463578765352.86365,API
2025-10-12,ETH,3749.218185954949,3749.218185954949,3749.218185954949,3749.218185954949,54140013164.198265,453043143808.8669,API
2025-10-13,ETH,4159.729307791921,4159.729307791921,4159.729307791921,4159.729307791921,57642806541.61372,501175375996.802,API
2025-10-14,ETH,4246.217461554773,4246.217461554773,4246.217461554773,4246.217461554773,46426992105.166855,512317800004.74445,API
2025-10-15,ETH,4128.888447033946,4128.888447033946,4128.888447033946,4128.888447033946,62876294833.97642,498801738230.5064,API
2025-10-16,ETH,3983.1544356894233,3983.1544356894233,3983.1544356894233,3983.1544356894233,44806571765.16941,480502921991.1765,API
2025-10-17,ETH,3890.1993012479857,3890.1993012479857,3890.1993012479857,3890.1993012479857,44673230678.7307,469582926617.41595,API
2025-10-18,ETH,3831.244175835675,3831.244175835675,3831.244175835675,3831.244175835675,52519500424.67195,462727285553.6246,API
2025-10-19,ETH,3889.4990302043157,3889.4990302043157,3889.4990302043157,3889.4990302043157,19845543405.385517,469204461222.8663,API
2025-10-20,ETH,3985.0765644046796,3985.0765644046796,3985.0765644046796,3985.0765644046796,29233928200.2202,480734836101.83966,API
2025-10-21,ETH,3978.7901551344357,3978.7901551344357,3978.7901551344357,3978.7901551344357,35767064768.00727,480395580826.9953,API
2025-10-22,ETH,3877.4871979550117,3877.4871979550117,3877.4871979550117,3877.4871979550117,46069514674.15889,467810730089.432,API
2025-10-23,ETH,3801.7907952382916,3801.7907952382916,3801.7907952382916,3801.7907952382916,41712359613.706055,458856134706.02246,API
2025-10-24,ETH,3855.8421162401205,3855.8421162401205,3855.8421162401205,3855.8421162401205,32116755772.61905,465361564940.0126,API
2025-10-25,ETH,3933.232269901015,3933.232269901015,3933.232269901015,3933.232269901015,30026152396.570248,474759372126.45776,API
2025-10-26,ETH,3952.213557935584,3952.213557935584,3952.213557935584,3952.213557935584,12389144280.82482,477319399731.4925,API
