date,close,log_return,volatility,volume,ma_7d,ma_30d
2015-10-30,0.00014547798079806812,0.4717361078497804,0.5543079646780685,2.754491691430951e-05,9.068579780391903e-05,1.4783353553603343e-05
2015-10-31,0.00011558714530071574,0.4951498346571659,0.6796390609237662,6.7678146076242006e-06,0.00010350997973566879,1.714633388697509e-05
2015-11-01,0.0001489446675404013,0.8094444539218177,0.6910638534583954,5.761941349529433e-06,0.00011947971805471554,2.1081948749673574e-05
2015-11-02,0.00013313929178018457,0.5688561079854657,0.703343168936439,1.2346558927116416e-05,0.00012886879704847488,2.424026390590437e-05
2015-11-03,0.00013879416437281302,0.6717666896903957,0.646379549412054,2.1371945205663815e-05,0.00013408943632735532,2.7840706282686285e-05
2015-11-04,0.00011137028591950014,0.5042267770497462,0.633566013240809,3.5015549048294754e-05,0.00013033230730672693,3.066284679473249e-05
2015-11-05,0.00011055147507954197,0.6397865883030814,0.4678888194609362,1.2756583164403306e-05,0.00011903429529954996,3.32197394653535e-05
2015-11-06,0.00011784348316482918,0.683275682444153,0.4317527431480246,9.605954084276255e-06,0.0001148500564283081,3.6524438778726885e-05
2015-11-07,0.00011830937925425618,0.6466864029325677,0.3728953725543187,9.32803956154938e-06,0.0001152622396811463,3.972074263831692e-05
2015-11-08,0.00014217925745361743,0.7633792996696909,0.3144892695038283,1.0881882278101404e-05,0.00011423786455984995,4.365370685149335e-05
2015-11-09,0.00013541577781623875,0.6116904967565697,0.29614073632663845,2.30006788965032e-05,0.00011458255551418959,4.753009360068661e-05
2015-11-10,0.00011983855257647279,0.5656451251998762,0.3140184175132513,8.90658104558988e-06,0.00011171241802303373,5.065466694027188e-05
2015-11-11,8.564711909259242e-05,0.4506328800221071,0.36377904002638234,1.3925341628309417e-05,0.00010781758063691367,5.238505088531157e-05
2015-11-12,0.00011056923521407031,0.7884375803958928,0.44572107319936266,8.333387521033942e-06,0.00010782026976288359,5.539138758936296e-05
2015-11-13,0.00011258086359172342,0.65513554212619,0.44192962304284233,5.226424128301558e-06,0.00010702343756876904,5.936908314616371e-05
2015-11-14,0.00010891411079287964,0.624291270265851,0.442963835576997,3.2004853759541997e-06,0.0001056008661139307,6.278117513298026e-05
2015-11-15,0.00011312593670601633,0.6671163770415738,0.3893014722057701,3.666071211677138e-06,0.00010120179812202524,6.664140666788393e-05
2015-11-16,0.00011854640984197112,0.6730386584985867,0.393815930444697,6.1410954017457635e-06,9.864754632602689e-05,7.062594875100245e-05
2015-11-17,0.00013750345160083377,0.7397318477214536,0.40231754971872274,1.234939974169346e-05,0.00010132225234512195,7.57424693435818e-05
2015-11-18,0.00013398615848483244,0.6270964667237587,0.2393942759857615,6.853181085664415e-06,0.00010864144049566821,8.10057184102506e-05
2015-11-19,0.00012492076807775108,0.5988675229774614,0.17026896125386462,4.041058735847136e-06,0.0001108144578042184,8.644010792922856e-05
2015-11-20,0.00011757670935664806,0.6061465715407987,0.18465763013749525,6.062854633602971e-06,0.00011157089681468129,9.142455295771439e-05
2015-11-21,0.00012986479200086348,0.7072856148157879,0.19753066899360971,4.18840231857656e-06,0.00011474311495495248,9.568727327441152e-05
2015-11-22,0.00012791625356969915,0.6344618749226622,0.2007121494375414,3.196449051909314e-06,0.00011698257013015957,0.00010015792245852251
2015-11-23,0.00012286642671955348,0.6185189400679315,0.204960565611414,4.021492625447736e-06,0.00011763667945335058,0.00010415911057087384
2015-11-24,0.00011164402364516543,0.584975444552163,0.1433307126953872,4.995892025374321e-06,0.0001137212102786897,0.00010712470279184696
2015-11-25,0.00010285044051434408,0.5956077577315861,0.14936903681067817,6.1653133460150755e-06,0.0001090068390190711,0.00010850463553636983
2015-11-26,0.00010780357329872426,0.6718745853581435,0.159717934900584,1.0006118327635317e-05,0.00010641506287348726,0.00010865640497229972
2015-11-27,0.00010390938496069086,0.6225611661469407,0.15516512576170105,3.5709631069831376e-06,0.00010434564403467145,0.00010725237377393136
2015-11-28,0.00011536547251049151,0.7068856327418154,0.15467262896978387,4.265199005976022e-06,0.00010215024982040513,0.00010421576019522882
2015-11-29,0.00010646753071478455,0.5958695694881739,0.16382292772044452,4.0982301292101755e-06,9.890262139961275e-05,0.00010251870065640769
2015-11-30,0.00010514923396574795,0.6368968256245507,0.16319277781121105,8.076329311993543e-06,9.621999739849505e-05,0.00010206462342944518
2015-12-01,0.00010555252629594372,0.6464858597920498,0.14495256767985334,6.518829046673572e-06,9.529766183332731e-05,0.00010017694853588287
2015-12-02,9.269586195356696e-05,0.5702864172779396,0.1651674533855395,4.784156645565201e-06,9.376012050006362e-05,9.841755052269986e-05
2015-12-03,9.052061726409947e-05,0.6312484106535923,0.15390646663922103,5.182604563450632e-06,9.11432458454269e-05,9.631752134029673e-05
2015-12-04,9.721355685024755e-05,0.6837442765513608,0.1709373217746377,1.6470806183161365e-06,9.012940638191623e-05,9.570166553616758e-05
2015-12-05,0.00010258678402446183,0.6750158334905179,0.1427925394236291,1.5460541499199582e-06,8.819453910854038e-05,9.535518004574306e-05
2015-12-06,9.612413990254815e-05,0.6071152187290936,0.13658280753569596,4.042005674039485e-06,8.662840903187315e-05,9.441033017650307e-05
2015-12-07,9.030972639129421e-05,0.6098011390984759,0.14158079489817232,4.9510781754214294e-06,8.438150571388295e-05,9.319226994204471e-05
2015-12-08,9.291368814460594e-05,0.6597827139203349,0.14598217301128708,4.069170963432481e-06,8.246781368365214e-05,9.104908512482727e-05
2015-12-09,8.572821226723838e-05,0.6008232664663153,0.12022655290596969,6.179872520722434e-06,8.141281673579141e-05,8.888754233576148e-05
2015-12-10,9.729872541808238e-05,0.7133710359126402,0.16140983009341264,3.1658629482964585e-06,8.243911451720151e-05,8.790699920947445e-05
2015-12-11,0.00011873833941172923,0.7624486328832032,0.23509049815820857,8.273209598910195e-06,8.56982594122565e-05,8.934655632747575e-05
2015-12-12,0.0001300646292633705,0.7021755380413737,0.24247582523831204,1.5081789895714999e-05,8.985877897995504e-05,9.019465842226851e-05
2015-12-13,0.00012428549292754448,0.615031271395446,0.23797214518031165,2.0298330356633917e-06,9.412279092465642e-05,9.070384129045676e-05
2015-12-14,0.00013391491775196587,0.6925006038193318,0.21790413777639628,5.460377045448655e-06,0.00010072521008569097,9.17914436595031e-05
2015-12-15,0.00013898369160553347,0.6688635673589652,0.2162118408873691,5.640082240901587e-06,0.00010770083532910397,9.291632556963333e-05
2015-12-16,0.0001334734883212974,0.6174385567127052,0.2022649995947912,2.58797024296099e-06,0.00011493011963291096,9.356569364577677e-05
2015-12-17,0.00012136269243061057,0.5830880093015357,0.23793471772239502,6.375699338900099e-06,0.00011857373159598829,9.286352719409106e-05
2015-12-18,0.00011642681929387587,0.6183676574977389,0.16433471992310658,2.351472429421957e-06,0.00011822373600507349,9.209964869472001e-05
2015-12-19,0.0001135347343919234,0.6288087331145812,0.12953480816662905,2.8574688525033674e-06,0.00011572088505490974,9.160432559450916e-05
2015-12-20,0.00011253024291843009,0.6388296602827369,0.1264356053706296,4.380015261798274e-06,0.00011394098028942053,9.138479072659468e-05
2015-12-21,0.00011178317329822127,0.6401988396535029,0.08611761669859765,5.290839598836064e-06,0.00011058993310699,9.059819166323769e-05
2015-12-22,0.00010300998143296958,0.5957547855079791,0.06571054527071017,4.167960290349237e-06,0.0001051430240137058,8.951470181331602e-05
2015-12-23,0.00010154053764531405,0.6359154775065105,0.07004846457459872,2.7563595270153582e-06,0.00010030794087721395,8.858696825987038e-05
2015-12-24,0.00010278446204356001,0.6512830670783437,0.05348365242312654,2.9889867306931665e-06,9.749494406518283e-05,8.820155349296358e-05
2015-12-25,0.00010448804789463522,0.6538188268204304,0.058184415594254676,1.0059561151865983e-06,9.56872516646708e-05,8.82727938200973e-05
2015-12-26,0.0001007070982887516,0.6228600121208259,0.05997146871238855,3.825085807627257e-06,9.374497305619423e-05,8.796407806362772e-05
2015-12-27,0.00010112982380962697,0.6466452153207757,0.06207987835220623,7.39049748945775e-07,9.201879451600157e-05,8.784315967496319e-05
2015-12-28,9.840445823816246e-05,0.628614328270299,0.06212319059237989,1.5743557651437733e-06,8.99930750567763e-05,8.710530991938516e-05
2015-12-29,0.00010513364737425366,0.68243495648807,0.06208413623007164,1.3448179473185016e-06,9.031462696985923e-05,8.704728240517068e-05
2015-12-30,0.00011446701275803493,0.6952341768302656,0.08950210929053531,5.9414453206164905e-06,9.227187114895115e-05,8.745263085273579e-05
2015-12-31,0.0001196451930441923,0.6715994207358148,0.09227934461541733,6.650654679775885e-06,9.482481518964688e-05,8.806569977353737e-05
2016-01-01,0.00012311953008602036,0.6622432378561136,0.09224806431958843,1.2302384260443358e-06,9.764587504927229e-05,8.938921119419217e-05
2016-01-02,0.00012050454332166084,0.6307082772813245,0.0859006896961494,1.8154699023705046e-06,0.00010064347754443526,9.069359265143398e-05
2016-01-03,0.0001288487750294395,0.6868655101523361,0.0903275021665125,3.6161675689403737e-06,0.00010484050383755995,9.206980975887748e-05
2016-01-04,0.00012466837969254542,0.6230728695792684,0.0955738409437933,2.8895463837691722e-06,0.00010881721883050738,9.303041858243398e-05
2016-01-05,0.00012363581805473713,0.6389490563109144,0.096513413577251,1.3932419991297223e-06,0.00011161869916827592,9.422725060404544e-05
2016-01-06,0.0001237999205538091,0.6450776381036407,0.07571092711297868,2.4462135955664226e-06,0.00011303182837001045,9.568416415769917e-05
2016-01-07,0.00012167552533163859,0.6332909949355849,0.07120635490775408,6.454969902327072e-06,0.00011333924829822552,9.693538146096197e-05
2016-01-08,0.00013241956304340424,0.6985671106069182,0.10260101061810462,5.249257175464561e-06,0.00011474739980221052,9.896658084589523e-05
2016-01-09,0.00013243011616681966,0.6442879704940421,0.09806325258504033,1.4695652174330094e-06,0.00011655309376208629,0.00010049489086679772
2016-01-10,0.00013540449541193697,0.658840739297989,0.08216215392819315,3.4179734052818368e-06,0.00011754571900961182,0.00010121991349420269
2016-01-11,0.00015036730865469825,0.7150619960268202,0.11381213865666624,1.0768959898663848e-05,0.00012143688645328501,0.00010210313467342837
2016-01-12,0.0001694160110112475,0.7286097431327058,0.14170338517464845,3.310297063429891e-05,0.0001283686304438534,0.00010406643363671583
2016-01-13,0.00016562546635683848,0.6279240733151734,0.15233162265366895,1.0697821166963669e-05,0.0001347015870578156,0.00010544592782035794
2016-01-14,0.00018107312269244872,0.7093316724527446,0.1438977441356505,7.691896079354869e-06,0.00014369519132136966,0.00010727693131703928
2016-01-15,0.00018549222167320902,0.6622102832134513,0.1443289246283859,4.507925305475226e-05,0.00015173111381890298,0.00010953988617769294
2016-01-16,0.00018843828766038252,0.65606716996076,0.13834406968496596,2.7940618711437132e-05,0.0001602115128976496,0.00011245785504151719
2016-01-17,0.0002141516163451361,0.7427154597096721,0.16091396686221238,1.2653722003259453e-05,0.00017213489825388463,0.00011670914664828249
2016-01-18,0.00023787131988039362,0.7282692832251658,0.16719581722736093,4.9439666695968925e-05,0.0001853841959259271,0.00012211812265284486
2016-01-19,0.00022468838098927817,0.5982787358572423,0.203375393091964,2.7752533112981916e-05,0.00019375318464564818,0.00012699730342782172
2016-01-20,0.00026317682325375537,0.7736508642647264,0.23349958086273034,3.351086426065302e-05,0.00020852378713271871,0.0001335833345355244
2016-01-21,0.0002683948136965366,0.6607284828151918,0.2381836392364732,1.7906979992586685e-05,0.00022174547904299242,0.00014077801971782865
2016-01-22,0.0002558476361428854,0.60417773733597,0.2688520694575299,1.7342131360850817e-05,0.00023239824588295352,0.00014749079367593613
2016-01-23,0.0003689401975236287,0.9636756649961993,0.5515390179516355,8.603941966660788e-05,0.00025972869051802257,0.00015906928427894404
2016-01-24,0.00040937190165756253,0.7401327845222373,0.5513773898133367,0.0001132495702564674,0.0002892876974194784,0.00017233255222782215
2016-01-25,0.0004952756990229277,0.8251217544964501,0.5739761203731054,0.00012590930531724824,0.00032826222205641585,0.0001894973479726982
2016-01-26,0.00044180024854981013,0.534958826402059,0.6197562665945371,0.000163785649338447,0.00036113591231528994,0.0002043174280452251
2016-01-27,0.00046871311559611395,0.7005074851112333,0.6174552544615535,8.118754510356234e-05,0.0003922569030162533,0.00022042685098025178
2016-01-28,0.0005018059946717767,0.7099125953712523,0.6072930930715433,5.683667438549907e-05,0.0004275985310559952,0.0002376831653609028
2016-01-29,0.0004942417217222224,0.629545414062196,0.5941609715134091,7.765144115878505e-05,0.000463694638638404,0.0002542043870098392
2016-01-30,0.000482270304278595,0.620602662760218,0.373979023327917,4.2883895223066355e-05,0.0004808543585023086,0.000269979555015402
2016-01-31,0.0004489183159938712,0.5757592923295126,0.38664649391999917,6.800640220061961e-05,0.0004868422236077408,0.0002841526787855938
2016-02-01,0.00042628298163860894,0.5953683375688624,0.2356303425283284,4.60682116293862e-05,0.0004763957876441342,0.00029745486356951077
2016-02-02,0.0004809700107577157,0.7589839130090369,0.26047005164364573,3.9642880892479644e-05,0.0004823266224934886,0.00031277308472918474
2016-02-03,0.0005023338224380493,0.686173567045292,0.2548986056245829,4.5993048410368547e-05,0.00048741725487312144,0.00032920254762248795
2016-02-04,0.0005141732257416076,0.6668453108574859,0.23784614446535693,4.0838982196689816e-05,0.0004892898218963691,0.0003461919756236145
2016-02-05,0.0005048048548752777,0.6263814460426399,0.23853138240778207,3.000103785071338e-05,0.0004908892239527305,0.0003627667153855954
2016-02-06,0.0005037180833582448,0.6421468898451461,0.23430007038192366,2.153233286199284e-05,0.000494136709473109,0.00037938659457054504
2016-02-07,0.0006068496688041204,0.8275099265425014,0.3292262479444744,8.173179782961464e-05,0.0005180496647287751,0.00040002558065674136
2016-02-08,0.0006585378377197261,0.7263085937211065,0.2893978340923109,0.00011391148005291898,0.0005532162094493271,0.0004229126820719442
2016-02-09,0.0008660221966056165,0.9256588394922205,0.47763950456587406,0.00021130774252145544,0.0006115183484953983,0.0004546965178491586
2016-02-10,0.000959974967017133,0.7523460645987197,0.47003546343721536,0.00033779974625536535,0.0006808114433669392,0.0004899166292909225
2016-02-11,0.0013382713235271502,1.0,0.6357058757869549,0.0003113778033433619,0.0008055911060999132,0.0005407649802679569
2016-02-12,0.0012264453943495088,0.5498498595003519,0.6958499190199798,0.00027530656025132744,0.0009148573007095125,0.000586913501341877
2016-02-13,0.001187661950816658,0.6096373711247474,0.7155442879691817,0.0002854624723642649,0.0010184157063642184,0.0006307028236591548
2016-02-14,0.0011527336862442294,0.6121758325262204,0.751983184659529,0.00013167615890865048,0.0011010699726105935,0.0006727804297951826
2016-02-15,0.0011643980621350444,0.6550403502711634,0.7668982379241738,0.0001637264657014252,0.0011776640921240158,0.0007152373058692088
2016-02-16,0.0009309532484412773,0.40637035119063547,0.786356163092233,0.00018686608410420073,0.0011874955366701473,0.0007464201054676319
2016-02-17,0.0007970726640894744,0.48224463195865475,0.8076337572673455,0.00018168041382835237,0.0011628299119437237,0.0007707468685089607
2016-02-18,0.0009510671012815204,0.828736238692786,0.5173905397312305,0.00020065468785753504,0.0011042019253115225,0.0008023462972117039
2016-02-19,0.001032338277662279,0.7310161617039189,0.5454170299357147,8.953527873821037e-05,0.0010748114672830592,0.0008358068899582837
2016-02-20,0.0009372004687091895,0.5419839600483138,0.5583822075708289,0.0001009549982361109,0.001036888191705855,0.0008649017354172215
2016-02-21,0.0010121212387264186,0.7254942320696646,0.5828749753508504,7.47065817478553e-05,0.0010155975543114993,0.0008978016719337955
2016-02-22,0.0012431237908289083,0.864228829585307,0.6984206456876834,0.00017700727384911262,0.0010275177005916868,0.0009358310102914011
2016-02-23,0.0012358569500840156,0.6379100496163649,0.5703266453253112,0.00015717365341037372,0.0010736842688185155,0.0009717853336106849
2016-02-24,0.0013918595694440356,0.7730443749869985,0.453114569710215,0.0001340435043895217,0.0011637430975520887,0.0010107891442922572
2016-02-25,0.0013602708965449483,0.6192738929823032,0.4386240965196719,0.000252946982184499,0.001225702118813306,0.001050745088686124
2016-02-26,0.001316336499212367,0.6086079207941454,0.4561864224060121,0.00011155798354311086,0.0012687033129636246,0.001087618986460254
2016-02-27,0.0014372956562191531,0.7398209791940568,0.3881536731254524,0.00010417600849738426,0.0013444245274641287,0.0011283153037344256
2016-02-28,0.001447489344254918,0.6519453649971871,0.39795600145026994,0.00011540255260404571,0.001410345181229158,0.001169784140090428
2016-02-29,0.001415975029406996,0.6202352193544838,0.25527614634053786,8.931866662671066e-05,0.0014365172101547283,0.0012104028078278846
2016-03-01,0.0017318617583978707,0.8650718651290472,0.40746317360286577,0.0002721970519622031,0.0015116190856009233,0.0012662142994167166
2016-03-02,0.0019265950842729152,0.7621477565372232,0.40175736365428105,0.0003435973753380189,0.0015925853168918182,0.0013314819125703364
2016-03-03,0.002125421191681105,0.7534923701157037,0.38253391436058254,0.0004759876203375194,0.0017084394803993897,0.0014030199634452634
2016-03-04,0.0023921627399077303,0.7764180667938057,0.3375610963477365,0.0004192328797791133,0.0018713342083862326,0.0014852326060649972
2016-03-05,0.0025355557209511205,0.709566989703037,0.34125702976669026,0.0006668512987145384,0.0020376257225137306,0.0015731681832700226
2016-03-06,0.002626528792656936,0.6838687831713964,0.32246463845398626,0.00046174922094281955,0.0022161483342219798,0.0016654688832022303
2016-03-07,0.0021874326032370064,0.4391781481056457,0.5202830506375015,0.00040224717595386243,0.002332957505525707,0.0017387149949623284
2016-03-08,0.002258104554210644,0.6797639711129506,0.43275938334513586,0.0003009153199906516,0.002412637823625729,0.0018105490252880887
2016-03-09,0.0027501052386677428,0.8655376096537439,0.516756352463659,0.0003247805297833142,0.002537328463731182,0.0019015378347298742
2016-03-10,0.002607839983268027,0.5844305481350804,0.5376935253362309,0.00031662502460171293,0.002610373231425731,0.0019773115949257465
2016-03-11,0.00255453235319654,0.6210147448425277,0.5132832247684278,0.00024739437335911555,0.002634958199694319,0.0020466791314867525
2016-03-12,0.0031424267819945757,0.8779102208283631,0.6299678827628634,0.0005782853532569256,0.002726846733987612,0.0021251647481297753
2016-03-13,0.0033683480480714277,0.7229266888672212,0.632327935069561,0.0005186022063386818,0.002839168260694417,0.0022183432764975555
2016-03-14,0.002883158103513073,0.468191123696711,0.6084772478638873,0.000689879651879713,0.002944510565830727,0.002292101920984484
2016-03-15,0.0030168829363469343,0.6954592888512233,0.6077345900270992,0.0003350074622606778,0.003059399935028951,0.0023731974289809095
2016-03-16,0.0028995438724618862,0.5994108716918873,0.5213670463226981,0.00028684381845235326,0.0030820269770937448,0.0024486809402547906
2016-03-17,0.0025542205069696523,0.5013795557817937,0.5604834052654565,0.0004917979371315177,0.0030739082589624823,0.002519297433508788
2016-03-18,0.0025342122425620647,0.6353987112580575,0.5590944053851791,0.0006374630719150034,0.0030708315177850913,0.0025948676790613742
2016-03-19,0.0024220791574346085,0.593434807434955,0.34441413737746784,0.0003152543315682885,0.0029617610880818515,0.002658860661359347
2016-03-20,0.002371482736305614,0.6205707252941274,0.2802399613924404,0.000207722397790676,0.0028108221188904567,0.002717117048367145
2016-03-21,0.0027419725270162788,0.8073649748845095,0.372710053994688,0.00033699721613735,0.0027894447019720468,0.0027956294887621956
2016-03-22,0.0026005947635564736,0.5846390822679641,0.3651737928864674,0.00023233332140981298,0.002726413009579963,0.0028647323609854733
2016-03-23,0.0028745456108360897,0.7570872251814255,0.4149994129984937,0.00022786969150563033,0.0027226279327026356,0.0029357035996041866
2016-03-24,0.0025910462746108207,0.5272477302853056,0.39612864196957354,0.0003075142955185801,0.0027282038548877437,0.002994657981447689
2016-03-25,0.0024730597236956244,0.5918754072100111,0.4051950694379999,0.00016192491579048222,0.002718944531634929,0.00304169309719822
2016-03-26,0.0025284303892974453,0.6691004838040042,0.3966641287470585,0.00011035797611885727,0.0027350475549021112,0.003092511178143397
2016-03-27,0.0023953294777113625,0.583549213794054,0.40804715180841383,0.00019699477174410816,0.0027386582759532647,0.0031394502758101375
2016-03-28,0.002694350656727905,0.7764142114352832,0.37198712621374636,0.00027326472477407605,0.0027314476769611487,0.00319413555052196
2016-03-29,0.0026921434809753114,0.6433129118281107,0.3581654474860544,0.0002081141934677602,0.0027453093981735324,0.0032482813542936435
2016-03-30,0.002763276223072171,0.6736190541633988,0.30906556503707855,0.00022784601805082163,0.002728461699198138,0.003306892581221127
2016-03-31,0.002631470743134391,0.5891933560410082,0.26688110200397547,0.00017594788674642276,0.0027345825136522485,0.0033460279925146903
2016-04-01,0.0026938708757023853,0.6706174275556349,0.2500139751408873,0.00013341142314612908,0.0027680163258999905,0.00337940655384818
