date,close,log_return,volatility,volume,ma_7d,ma_30d
2017-08-24,0.0025192926780329885,0.43079528813163576,0.42134368803892186,0.002506326889442474,0.00258947385407884,0.0
2017-08-25,0.002693439659987384,0.5514372995057681,0.34539053151055515,0.0027786517214887095,0.0026144667082369398,0.00013672297362132477
2017-08-26,0.002208243289441794,0.3753403423875128,0.35148290417712347,0.0014837074408022989,0.00263129320242812,0.0002545753130805061
2017-08-27,0.001965030342268687,0.43307820930611496,0.24870343445980528,0.0009567745723256751,0.002521155885574687,0.0003632526945669661
2017-08-28,0.0020208968520351424,0.5238409360140509,0.2138591560116162,0.0008566240735681665,0.0023754081690121175,0.00047387174784822546
2017-08-29,0.002442641529355963,0.628127848803797,0.2869573113378024,0.0011323354494091455,0.002340490784878315,0.0006008443399641477
2017-08-30,0.002475930153347222,0.5154252646432115,0.28171067312876796,0.0013802371281770374,0.0022894776164320667,0.000729225130468684
2017-08-31,0.0022592503368557702,0.4465402591555303,0.27599892590805986,0.001123593828973454,0.0022506099326532747,0.0008494955553755954
2017-09-01,0.0025264780278393905,0.579833434409974,0.28938510128444306,0.0011667402875997455,0.002225654720005436,0.0009800439269535273
2017-09-02,0.0019464972401197016,0.3391892974677019,0.31516273907148296,0.0012782181914638086,0.002186532388506097,0.001087858980029788
2017-09-03,0.0013289020662753909,0.28757438220502435,0.39386095380298425,0.0006479873960066472,0.0020914523620683785,0.0011717944507697504
2017-09-04,0.0005493082131479417,0.12748407296349706,0.5297723775340422,0.001115825353306367,0.0018714987898547227,0.0012244260577898894
2017-09-05,0.0004369328813394115,0.43650755152629045,0.43717376615511244,0.0005251915404423535,0.001571712035395497,0.0012725998393774748
2017-09-06,0.0006034856729820266,0.6083638753357881,0.4988633516865727,0.0007935364884263601,0.0012918438430591483,0.0013261799864810442
2017-09-07,0.00101841569432832,0.7204143320356428,0.6556100276108348,0.0008582033485069301,0.0011063803208911924,0.0013914507409161945
2017-09-08,0.0004859902098854065,0.22180591607465872,0.6729030497238292,0.000548495855278165,0.0008013952369095611,0.001435119988238569
2017-09-09,0.0004600215969901187,0.4900864268266139,0.6707990822794259,0.00022255686339180467,0.0005792165525442181,0.001471718175562842
2017-09-10,0.0003901821020031325,0.46093303425409915,0.6435434722076614,0.0001806237772712816,0.00043890912967223033,0.0015031352277472278
2017-09-11,0.0005141085467771165,0.5857937747587915,0.5189695487499923,0.0002868216756622599,0.00043364794991424677,0.0015362591072561448
2017-09-12,0.0005287307318670945,0.5153956270928828,0.5065784904683207,0.00040061343974470145,0.0004473686763533742,0.0015453398583500449
2017-09-13,0.0003828414281256806,0.41328976824351293,0.5032671690145033,0.00015411364552632488,0.00041438969801521814,0.001524853923482828
2017-09-14,0.0,0.20561928290732234,0.4286346515429913,0.00017378006717573102,0.0002621704133275115,0.0015032589907357828
2017-09-15,0.00017914675695548054,0.6593562564008963,0.4486014164520437,0.00025670979610801733,0.00021630751944614365,0.00146681463573283
2017-09-16,0.00018579708200549237,0.5116857382827066,0.44991179768876266,0.0001568312218029931,0.000175320072230571,0.0014003346767275482
2017-09-17,0.0001641542312435676,0.4893686987613692,0.448196875890303,7.030864238501959e-05,0.0001415364208217048,0.0013091904267417782
2017-09-18,0.0003413572739000446,0.638009438584297,0.47800889912300604,0.000206227494174624,0.00011571584938640123,0.0012414976565500772
2017-09-19,0.0001831704362877855,0.3899602599403046,0.49496039250099755,0.00016010376863912824,6.406607483707338e-05,0.001144308577968733
2017-09-20,0.00010237843088090949,0.4408287013944257,0.4894822172068851,0.00014055912910647885,2.21461819488102e-05,0.0010326530803595867
2017-09-21,3.460115212774702e-05,0.4475986223591124,0.34954691493203033,0.00012393726037599197,2.7317903727636355e-05,0.0009307207408619112
2017-09-22,5.497580260063425e-05,0.5245555249779575,0.2638430230659787,0.00011623329030499515,8.758474649561828e-06,0.0008241347828360861
2017-09-23,0.00013656332509454127,0.5755806965499352,0.28471806701755276,0.00012605259906157534,1.3996649795909415e-06,0.0007321934348743881
2017-09-24,0.0001547898410157358,0.5212299974113933,0.2844905414382855,0.00013309483068992117,0.0,0.0006342356512632828
2017-09-25,0.0003529972191653706,0.6535295181847414,0.30162515170406823,0.00020496852288541244,1.7397847970721143e-06,0.0005626480728035217
2017-09-26,0.0002695726517742954,0.4473672544731562,0.26968711322247807,0.00019189724235351907,1.4654043198661024e-05,0.000497226179509664
2017-09-27,0.0006886996902308751,0.771491975685762,0.4359414630025871,0.0004662606736692998,0.00010228957669690484,0.00044582126327107367
2017-09-28,0.001035689603041734,0.6802155989608013,0.41807706246085513,0.0007749021563143994,0.00025191901461297573,0.000391531817235958
2017-09-29,0.0008702983422863213,0.4276685383799518,0.4681981934877435,0.0004707232375367568,0.00037378262538791856,0.0003295759963379333
2017-09-30,0.0008959869480017917,0.5191496122131923,0.4780298493161686,0.0003439530587374829,0.0004872912067046364,0.00027697234101992834
2017-10-01,0.0012559101725752283,0.6681217358650963,0.4815177002059262,0.0005023826953144426,0.0006518720847866677,0.00022794548820270527
2017-10-02,0.0019050012533610803,0.741779045009416,0.5248744386222061,0.0010764880613457553,0.000883845084842914,0.00022634430049211455
2017-10-03,0.0016917141949468742,0.4354937574789059,0.5321710689741332,0.0008008823412225105,0.0010964079603288173,0.00024034397532961618
2017-10-04,0.0013669463088968113,0.3868230643277636,0.5147201759123985,0.00040140641371043276,0.0011977832785904595,0.00027189382322790126
2017-10-05,0.0014810343557036827,0.5502651745030442,0.4732207498460931,0.0004167403948500124,0.0012643475117097606,0.00031218211566172807
2017-10-06,0.0013349910524284932,0.4500199828487902,0.46449384575385033,0.0003373740440189927,0.0013338036211662096,0.0003404083976540995
2017-10-07,0.0013414205329636128,0.5090237843545051,0.4657530377573203,0.0003097100406198337,0.0014003811317607293,0.0003528720457917514
2017-10-08,0.0007976914474205972,0.260701407773615,0.5099028192839756,0.0002505717549903861,0.0013318926678044143,0.0003648995267580529
2017-10-09,0.0010740596818326685,0.6394419682477925,0.38390382060834977,0.0005370544532130027,0.0012076945310909432,0.0003885931490112981
2017-10-10,0.001058622818016422,0.4995174488790195,0.38245159631169623,0.00038389092004100466,0.0011130684200883363,0.0004143859820860882
2017-10-11,0.001118429737871862,0.5331011025296398,0.36524433021652886,0.0003399809598334025,0.001075923455723457,0.00043770466275896806
2017-10-12,0.0009851419051545357,0.44602755917793996,0.3602327570525278,0.0002928646266339303,0.0010018040224458603,0.00045531600348680925
2017-10-13,0.0011210222988303734,0.5680411625373857,0.3722506074978746,0.00031677117906082675,0.0009698228080953616,0.0004837998697758742
2017-10-14,0.001273184081288643,0.5709130182093423,0.3841553425314464,0.00018605281291464394,0.0009596237273845705,0.0005329276737762296
2017-10-15,0.001303183790924973,0.5186625942018688,0.20656588648312224,0.00033246216530980296,0.0010351780254692015,0.0005763004051082946
2017-10-16,0.0011287556538584552,0.433206188760341,0.17290815614541513,0.00016410255951400466,0.0010433532546839824,0.0006126859400668837
2017-10-17,0.0010535710328516941,0.4730222338248616,0.17910708454021318,9.648623666047609e-05,0.0010425981807702025,0.0006470054818724972
2017-10-18,0.0009611419961614957,0.46363697650529134,0.18165751119673199,0.00012800222509513348,0.0010190888930926522,0.0006709208471406972
2017-10-19,0.0008975129915469208,0.4757956198185506,0.1704977459547333,9.909037206126126e-05,0.0010059912841088186,0.0006984848746522283
2017-10-20,0.0008342689857667842,0.4749477280905112,0.13963226056347003,9.41974001647187e-05,0.0009631311981542735,0.0007267260192428456
2017-10-21,0.0008522392478766164,0.5155299552760157,0.0852075750433765,7.35339221895368e-05,0.0009002139416824705,0.0007582758671411303
2017-10-22,0.0007925656647734698,0.47601976694069503,0.06600923804002304,9.01930484625931e-05,0.000823893509520806,0.000786736928439352
2017-10-23,0.0007480622719819819,0.4830945597379993,0.041630629756967595,0.00013047234455921373,0.000766992506720766,0.0008103325740734884
2017-10-24,0.0008439133831744333,0.556093663189522,0.09835552081572706,0.00026826019038726334,0.0007356556590652251,0.0008369234864236776
2017-10-25,0.0008503576985270267,0.5097093133223833,0.09111045295635814,0.0001267354686477731,0.0007190970900698105,0.000856114920330762
2017-10-26,0.0007849064838327574,0.47298399215098175,0.09233520897871214,0.00013294413227146873,0.0007022661612547001,0.0008759998842320506
2017-10-27,0.0007339142712362546,0.4795210561424955,0.09055077084264276,0.00011446216682613528,0.0006872664681569314,0.0008777445597320317
2017-10-28,0.0007018996754980414,0.48914225211604745,0.08809859152901076,8.263254773462483e-05,0.00066479570077268,0.0008648647520289213
2017-10-29,0.0008332467962008532,0.575577259920244,0.12834823604255563,0.00010901478045285069,0.0006708761773017136,0.0008634350600301376
2017-10-30,0.0009384904661138393,0.5583685513447778,0.13453796477039504,0.0001350138721736089,0.0006993388607192557,0.0008650751249177071
2017-10-31,0.0009394089885624238,0.5069060727872507,0.12430129070816046,0.00018839336510381857,0.0007136122785622184,0.0008528624304907366
2017-11-01,0.0008633355147420257,0.46925811482474244,0.1359153471057773,0.0001173132029567835,0.000715552030582987,0.0008126681247396261
2017-11-02,0.0009197646879426646,0.5342062660640419,0.12887567048036824,0.00019692200585586693,0.0007357088481558128,0.0007828812426731386
2017-11-03,0.0011561924721712213,0.6144784785782123,0.16909631216420798,0.00017748969503365074,0.0007988253987387518,0.0007747489754423879
2017-11-04,0.0014198643986903553,0.613791120310327,0.18051111791879354,0.00026002627347942087,0.0009061372530277023,0.0007723886367427242
2017-11-05,0.0012486953297388488,0.4382145903384083,0.22649362568202716,0.00014857784199977855,0.0009682329954164906,0.0007690587809797817
2017-11-06,0.0013199985267165803,0.5355059265306568,0.22382585568946833,0.0002799023383161206,0.001025255765598606,0.0007682321792812012
2017-11-07,0.0016705883552344072,0.6374139638804844,0.2610203437356315,0.0005260662585686476,0.0011345427697100512,0.0008019142750832391
2017-11-08,0.0020032967539422744,0.615744540311773,0.2410296408509857,0.0010447079336167624,0.001304929072051178,0.0008377703444603073
2017-11-09,0.0019436676752915502,0.48779861399842567,0.26197206444001414,0.0010667288095234661,0.0014579685245967773,0.0008719211879390652
2017-11-10,0.001656366180401311,0.4108843079451023,0.3095885381984821,0.0006197940018533675,0.001532727863548831,0.0008926783090039839
2017-11-11,0.0014691529031419831,0.4384581067924614,0.3042503536938301,0.00045425651588652165,0.0015400948561558154,0.0009113546322416077
2017-11-12,0.0012457769326108246,0.4182454046340901,0.3133274713463503,0.0008502180005771254,0.0015396586528198533,0.0009161684853886709
